,Submission ID,taste,Gender,most_expensive_purchase_cat,num_cups_daily,coffee_location,fav_drink,age,is_espresso,pref_roast,whole_milk,skim_milk,half_and_half,creamer,flav_creamer,oat_milk,almond_milk,soy_milk,other_dairy,sugar,art_sweet,honey,maple_syrup,stevia,agave_nectar,brown_sugar,raw_sugar,ethnicity,employment_status
1307,oAlyxN,Chocolatey,Male,0,2,"At home, At a cafe",Cappuccino,>65 years old,True,Light,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Retired
1308,OA8zZg,Nutty,Female,1,3,"At home, On the go, At the office",Latte,35-44 years old,True,Medium,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,Employed full-time
1309,GrYz2j,Bright,Male,1,2,"At home, At a cafe",Espresso,35-44 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1310,PA8Add,Fruity,Male,1,2,"At home, At a cafe",Cortado,25-34 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asian/Pacific Islander,Employed full-time
1311,dYQ6Jo,Fruity,Male,0,1,"At home, At a cafe",Espresso,18-24 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Student
1312,ylelXW,Full Bodied,Male,0,2,On the go,Pourover,35-44 years old,False,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1313,ylelvg,Caramalized,Male,1,3,"At a cafe, At home, On the go, At the office",Regular drip coffee,35-44 years old,False,Light,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1314,VZoZvv,Fruity,Male,0,0,At a cafe,Cappuccino,25-34 years old,True,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asian/Pacific Islander,Employed full-time
1315,Rz8zrp,Sweet,Female,0,0,At a cafe,Latte,35-44 years old,True,Light,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1316,ylelyX,Sweet,Male,1,1,"On the go, At home, At a cafe",Latte,18-24 years old,True,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1317,1rGVNl,Sweet,Female,1,2,"At home, At a cafe",Pourover,25-34 years old,False,Nordic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asian/Pacific Islander,Employed full-time
1318,YZVORq,Fruity,Male,1,4,"At home, At a cafe",Espresso,35-44 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1319,24OkKb,Full Bodied,Male,1,2,"On the go, At home, At a cafe",Espresso,25-34 years old,True,Dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1320,DV010Z,Chocolatey,Male,1,1,"At home, At a cafe",Cappuccino,35-44 years old,True,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1321,8djkWx,Chocolatey,Male,0,1,"At the office, At a cafe, On the go, At home",Americano,25-34 years old,True,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asian/Pacific Islander,Employed full-time
1322,Ld5GRl,Full Bodied,Female,1,2,"At home, On the go",Latte,25-34 years old,True,Italian,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Homemaker
1323,7d4ZRR,Fruity,Male,1,2,"At home, At a cafe",Pourover,18-24 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other (please specify),Unemployed
1324,xd9ZYo,Fruity,,,0,"At home, At a cafe",Latte,35-44 years old,True,Italian,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1325,eB9EEo,Fruity,Male,1,1,On the go,Espresso,25-34 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1326,YZVdVv,Chocolatey,Female,0,0,At a cafe,Mocha,25-34 years old,True,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1327,PA80Pe,Fruity,,,3,"At the office, At home, On the go",Pourover,25-34 years old,False,Light,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1328,J280BR,Juicy,Male,1,2,"At home, At the office, On the go, At a cafe",Americano,25-34 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1329,xd9Z7o,Floral,Male,1,3,"At a cafe, At home",Espresso,35-44 years old,True,Light,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black/African American,Employed full-time
1330,7d4NML,Fruity,Female,1,2,"At a cafe, At home, At the office",Cortado,25-34 years old,True,Light,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1331,QA80QA,Fruity,Female,1,1,"At home, At a cafe",Pourover,25-34 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asian/Pacific Islander,Employed full-time
1332,KM80XK,Fruity,Male,1,1,"At the office, At a cafe, On the go, At home",Pourover,35-44 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1333,oAlOxx,Caramalized,Female,0,5,"At the office, At home, On the go",Regular drip coffee,25-34 years old,False,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Student
1334,oAloDO,Sweet,Female,1,0,At a cafe,Latte,25-34 years old,True,Light,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asian/Pacific Islander,Employed full-time
1335,Rz8L7Q,Bright,Male,0,3,"At the office, At home, At a cafe",Cortado,25-34 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Student
1336,0EoLb0,Fruity,Male,0,3,"On the go, At the office, At home",Pourover,35-44 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1337,KM8Lgg,Juicy,,,2,"On the go, At the office, At a cafe, At home",Pourover,25-34 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1338,zKWJ7k,Sweet,Male,1,2,"At home, At a cafe, On the go, At the office",Pourover,35-44 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1339,5dEvMP,Fruity,Male,0,2,"At the office, At a cafe, At home, On the go",Americano,25-34 years old,True,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1340,dYQjpN,Nutty,Male,1,4,"At home, At the office, On the go",Regular drip coffee,35-44 years old,False,Italian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1341,eB92Gx,Juicy,Male,1,2,"At home, At the office, At a cafe, On the go",Pourover,18-24 years old,False,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1342,oAldrV,Full Bodied,Female,,2,"At home, At the office, On the go, At a cafe",Regular drip coffee,55-64 years old,False,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic/Latino,Employed full-time
1343,NA8Yvp,Full Bodied,Male,1,1,"At home, On the go",Pourover,25-34 years old,False,Blonde,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1344,kYOWV1,Sweet,Male,1,3,"At home, At a cafe",Pourover,55-64 years old,False,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Unemployed
1345,qbjKvY,Full Bodied,Male,1,0,"At home, At a cafe",Americano,25-34 years old,True,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1346,pL472P,Bright,Male,1,3,"At the office, At home, At a cafe",Pourover,18-24 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1347,42PoWY,Nutty,Female,0,1,"At the office, On the go, At home, At a cafe",Cappuccino,25-34 years old,True,Light,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1348,0Eo8pZ,Sweet,Male,1,2,On the go,Pourover,25-34 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1349,GrYBJQ,Full Bodied,Female,0,1,"At home, At a cafe",Regular drip coffee,25-34 years old,False,Medium,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1350,EP8bar,Fruity,Other,0,2,"At home, At the office, On the go",Cappuccino,25-34 years old,True,Light,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1351,kYORko,Caramalized,Male,0,2,"At the office, At home, On the go, At a cafe",Mocha,25-34 years old,True,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1352,VZo1BJ,Floral,Female,1,2,"On the go, At home, At the office",Latte,35-44 years old,True,Light,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1353,J28kGo,Bright,Male,0,1,"At home, On the go",Pourover,18-24 years old,False,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Student
1354,lNVlPX,Chocolatey,Male,1,2,"At home, At a cafe",Iced coffee,25-34 years old,False,Dark,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Employed full-time
1355,Ld5MLO,Chocolatey,Other,0,0,"At home, At the office, At a cafe, On the go",Iced coffee,18-24 years old,False,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1356,aBZjQZ,Floral,Male,1,3,"At home, At a cafe",Americano,25-34 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1357,jBG0la,Nutty,Female,0,2,"At home, At a cafe",Iced coffee,25-34 years old,False,Medium,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Employed full-time
1358,GrYoqQ,Caramalized,Female,0,3,"At home, On the go, At the office",Pourover,25-34 years old,False,Blonde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed part-time
1359,1rGbOg,Sweet,Male,1,1,"On the go, At home",Pourover,25-34 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asian/Pacific Islander,Employed full-time
1360,eB9Nlk,Fruity,Female,1,2,"At the office, At home, At a cafe",Latte,35-44 years old,True,Medium,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asian/Pacific Islander,Employed full-time
1361,PA82QV,Bold,Female,1,1,"At home, At the office, On the go, At a cafe",Latte,25-34 years old,True,Light,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1362,J288qz,Bright,Male,1,1,"At home, At a cafe, On the go, At the office",Regular drip coffee,25-34 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1363,Rz88xv,Sweet,Non-binary,1,0,At a cafe,Latte,25-34 years old,True,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,White/Caucasian,Employed full-time
1364,24OOAe,Bright,Male,0,0,"At home, At a cafe",Cold brew,35-44 years old,False,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Unemployed
1365,oAlKke,Fruity,,1,2,"At home, At a cafe",Regular drip coffee,35-44 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1366,42PAoA,Fruity,Female,0,1,"At a cafe, At home, On the go",Cortado,25-34 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1367,5dEeb6,Floral,Male,1,2,"At home, At a cafe, On the go, At the office",Pourover,25-34 years old,False,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1368,aBZK8b,Full Bodied,Female,1,1,"At the office, At home, On the go, At a cafe",Latte,25-34 years old,True,Medium,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1369,7d4aDz,Full Bodied,Male,0,2,"At home, At a cafe, At the office",Latte,25-34 years old,True,Light,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic/Latino,Employed full-time
1370,zKWGyq,Full Bodied,Male,0,2,At a cafe,Latte,>65 years old,True,Dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Retired
1371,BG8jLe,Fruity,Male,0,1,"At home, At the office, On the go, At a cafe",Cortado,25-34 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1372,6drWyB,Nutty,Female,0,0,On the go,Cappuccino,45-54 years old,True,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Hispanic/Latino,Employed full-time
1373,aBZAWW,Fruity,Female,1,3,"At home, At a cafe",Espresso,35-44 years old,True,Blonde,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed part-time
1374,8djRol,Caramalized,Female,1,0,"At home, At a cafe",Other,35-44 years old,False,Medium,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asian/Pacific Islander,Homemaker
1375,g5WkQK,Fruity,Male,1,2,"At home, At a cafe",Pourover,18-24 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1376,vNqdzg,Full Bodied,Male,0,1,"At home, At a cafe",Latte,25-34 years old,True,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other (please specify),Employed full-time
1377,PA8GWe,Bright,Female,1,2,"At home, At a cafe",Pourover,25-34 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1378,zKWLyk,Juicy,Male,1,2,"At home, At a cafe, At the office",Cappuccino,35-44 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asian/Pacific Islander,Employed full-time
1379,YZVkOB,Full Bodied,Male,0,2,"On the go, At home, At the office, At a cafe",Latte,25-34 years old,True,Medium,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1380,blNvR1,Juicy,Other,0,2,"At home, At a cafe, At the office",Espresso,25-34 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1381,lNVvz6,Bright,Female,0,2,"At home, At a cafe",Pourover,25-34 years old,False,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asian/Pacific Islander,Homemaker
1382,0EoaXN,Full Bodied,Male,1,2,"At home, On the go, At the office",Americano,35-44 years old,True,Medium,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1383,24O70L,Sweet,Female,0,0,At a cafe,Blended drink (e.g. Frappuccino),25-34 years old,False,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1384,Ld5oZj,Floral,,,3,"At a cafe, At home",Americano,18-24 years old,True,Light,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1385,ylegqW,Chocolatey,,,1,"At home, At a cafe",Latte,25-34 years old,True,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
1386,jBGgEQ,Full Bodied,Male,1,1,"At home, On the go",Latte,25-34 years old,True,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,White/Caucasian,Employed full-time
1387,7d4jzR,Bold,Male,0,2,"On the go, At the office, At home",Americano,18-24 years old,True,Dark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed part-time
1388,NA8gMW,,,,2,"At the office, On the go, At home",Cold brew,18-24 years old,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1389,0EolEy,Fruity,Male,1,2,"At home, At the office, At a cafe, On the go",Cortado,25-34 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1390,rl2pWX,Bright,,,2,"At home, At a cafe, At the office, On the go",Cortado,25-34 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1391,aBZo4W,Nutty,,,4,"At home, At a cafe",Latte,35-44 years old,True,Dark,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1392,MA82rp,Bright,Male,0,2,"On the go, At the office, At home",Pourover,25-34 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1393,PAvpP1,,,,2,"At home, At a cafe, On the go",,,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1394,7d1qYZ,Fruity,Male,1,2,"At the office, At home, On the go",Pourover,25-34 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1395,aBK5GX,Fruity,Male,1,1,"At home, At the office, At a cafe",Latte,18-24 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1396,g5Y9XO,Full Bodied,,,3,"At home, At the office, At a cafe, On the go",Cortado,25-34 years old,True,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1397,zK2YQq,Chocolatey,Female,1,1,"At home, At the office, At a cafe",Latte,25-34 years old,True,Blonde,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1398,dYKdod,Full Bodied,Male,0,2,"At home, At the office, On the go, At a cafe",Pourover,45-54 years old,False,Medium,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1399,7d1xrR,Fruity,Male,0,2,"At home, On the go",Pourover,25-34 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1400,NAM6Yp,Chocolatey,,,5,"At home, On the go, At the office, At a cafe",Pourover,18-24 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1401,yljly0,Fruity,,,5,"At a cafe, At home, At the office",Pourover,45-54 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1402,eBKAGk,Fruity,Male,1,3,"At the office, At home, At a cafe",Pourover,25-34 years old,False,Light,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other (please specify),Employed full-time
1403,KMv6KK,Chocolatey,Male,0,3,"On the go, At the office, At home",Cold brew,25-34 years old,False,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Student
1404,KMvLNM,Chocolatey,Male,1,2,"At the office, At home, At a cafe",Cortado,35-44 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic/Latino,Employed full-time
1405,lNKWjB,Juicy,Male,0,2,"On the go, At home, At the office",Espresso,25-34 years old,True,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1406,0E1vgN,Bright,Male,0,2,"At home, On the go, At the office, At a cafe",Latte,45-54 years old,True,Blonde,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1407,OAdJzR,Nutty,Female,0,1,"At the office, At home, On the go",Latte,25-34 years old,True,Medium,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1408,pLRWYb,Floral,Female,1,1,"At the office, At home, At a cafe",Other,25-34 years old,False,Light,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1409,OAdBMa,Fruity,Male,1,2,"At the office, On the go, At home, At a cafe",Pourover,35-44 years old,False,Light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White/Caucasian,Employed full-time
1410,vNE0Dd,Bright,,,2,"At the office, At home, On the go",Regular drip coffee,35-44 years old,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
